"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2016,20,"430","Lupinus argenteus","Lupinus argenteus",0,110,195,-10,-10,1,0,0,0,0,1,,,
2016,20,"1194","Lupinus argenteus","Lupinus argenteus",0,185,192,-10,-10,1,0,0,0,0,1,,,
2016,20,"1195","Lupinus argenteus","Lupinus argenteus",0,187,193,-10,-10,1,0,0,0,0,1,,,
2016,20,"1196","Lupinus argenteus","Lupinus argenteus",0,186,188,-10,-10,1,0,0,0,0,1,,,
2016,20,"1197","Eriogonum umbellatum","Eriogonum umbellatum",0,162,170,-10,-10,0,1.5,0.5,0,0,1,,,
2016,20,"1198","Lupinus argenteus","Lupinus argenteus",0,155,167,-10,-10,0,5,3,0,0,1,,,
2016,20,"1199","Lupinus argenteus","Lupinus argenteus",0,155,162,-10,-10,1,0,0,0,0,1,,,
2016,20,"1200","Lupinus argenteus","Lupinus argenteus",0,153,162,-10,-10,1,0,0,0,0,1,,,
2016,20,"1207","Senecio crassulus","Senecio crassulus",0,159,160,-10,-10,1,0,0,0,0,1,,,
2016,20,"1845","Eriogonum umbellatum","Eriogonum umbellatum",0,159,182,-10,-10,0,1,1.5,0,1,1,,,
2016,20,"1846","Heterotheca villosa","Heterotheca villosa",0,159,196,0,10,0,1,1,0,1,1,,,
2016,20,"1847","Ivesia gordonii","Ivesia gordonii",0,155,178,-10,-10,0,0.5,0.3,0,1,1,,,
2016,20,"1848","Eriogonum umbellatum","Eriogonum umbellatum",0,182,196,10,0,0,1,0.5,0,1,1,,,
2016,20,"1849","Lupinus argenteus","Lupinus argenteus",0,155,160,-10,-10,0,14,12,1,0,1,,,
2016,20,"1851","Lupinus argenteus","Lupinus argenteus",0,188,153,-10,-10,0,10,8,0,0,1,,,
2016,20,"1852","Eriogonum umbellatum","Eriogonum umbellatum",0,182,155,-10,-10,0,4,0.5,0,1,2,0.5,0.5,
2016,20,"420","Lupinus argenteus","Lupinus argenteus",0,180,170,-10,-10,1,0,0,0,0,1,,,
2016,20,"421","Lupinus argenteus","Lupinus argenteus",0,160,170,-10,-10,0,24,11,0,0,1,,,"alive"
2016,20,"422","Lupinus argenteus","Lupinus argenteus",0,180,180,-10,-10,1,0,0,0,0,1,,,
2016,20,"423","Ivesia gordonii","Ivesia gordonii",0,175,185,-10,-10,0,21,9,17,0,1,,,
2016,20,"424","Lupinus argenteus","Lupinus argenteus",0,155,185,-10,-10,1,0,0,0,0,1,,,
2016,20,"426","Chaenactis douglasii","Chaenactis douglasii",0,180,198,-10,-10,0,6,3,0,0,1,,,
2016,20,"427","Lupinus argenteus","Lupinus argenteus",0,165,193,-10,-10,0,6,4,0,0,1,,,
2016,20,"428","Lupinus argenteus","Lupinus argenteus",0,165,198,-10,-10,0,17,13,0,0,1,,,
2016,21,"446","Eriogonum umbellatum","Eriogonum umbellatum",0,140,30,-10,-10,0,28,3,8,0,1,,,
2016,21,"447","Elymus lanceolatus","Elymus lanceolatus",0,140,40,5,5,0,14,16,1,0,1,,,
2016,21,"448","Elymus lanceolatus","Elymus lanceolatus",0,135,30,-5,0,0,21,22,12,0,1,,,"2 clumps"
2016,21,"454","Eriogonum umbellatum","Eriogonum umbellatum",0,130,16,-10,-10,0,0,0,0,0,1,,,
2016,21,"444","Eriogonum umbellatum","Eriogonum umbellatum",0,85,90,-10,-10,0,43,6,28,0,1,,,
2016,21,"445","Heterotheca villosa","Heterotheca villosa",0,65,85,-10,-10,0,5,4,0,0,1,,,
2016,21,"1894","Phacelia hastata","Phacelia hastata",0,156,55,-10,-10,0,5,2,0,0,1,,,
2016,21,"1621","Senecio crassulus","Senecio crassulus",0,15,121,-10,-10,0,1,1,0,0,1,,,
2016,21,"1890","Eriogonum umbellatum","Eriogonum umbellatum",0,11,124,-10,-10,0,1,0.5,0,1,1,,,
2016,21,"460","Eriogonum umbellatum","Eriogonum umbellatum",0,35,140,-10,-10,0,71,5,67,0,1,,,
2016,21,"462","Heterotheca villosa","Heterotheca villosa",0,30,140,-10,-10,0,12,7,3,0,1,,,
2016,21,"464","Achnatherum lettermanii","Achnatherum lettermanii",0,40,135,-10,-10,0,21,20,63,0,1,,,
2016,21,"465","Achnatherum lettermanii","Achnatherum lettermanii",0,35,128,-10,-10,0,9,16,24,0,1,,,
2016,21,"1623","Phacelia hastata","Phacelia hastata",0,95,150,-10,-10,1,0,0,0,0,1,,,
2016,21,"1895","Achnatherum lettermanii","Achnatherum lettermanii",0,77,107,0,10,0,7,5,0,0,1,,,
2016,21,"1896","Ivesia gordonii","Ivesia gordonii",0,80,105,0,10,0,3,3,0,0,1,,,
2016,21,"455","Eriogonum umbellatum","Eriogonum umbellatum",0,90,130,-10,-10,1,0,0,0,0,1,,,
2016,21,"1209","Eriogonum umbellatum","Eriogonum umbellatum",0,120,125,-10,-10,1,0,0,0,0,1,,,
2016,21,"1210","Lupinus argenteus","Lupinus argenteus",0,107,145,-10,-10,0,3,3,0,0,1,,,
2016,21,"451","INDET","Indet indet",0,150,110,-10,-10,1,0,0,0,0,1,,,"dead, unknown"
2016,21,"453","Eriogonum umbellatum","Eriogonum umbellatum",0,135,130,-10,-10,1,0,0,0,0,1,,,
2016,21,"1208","Ivesia gordonii","Ivesia gordonii",0,15,160,-10,-10,1,0,0,0,0,1,,,
2016,21,"461","Heterotheca villosa","Heterotheca villosa",0,40,160,-10,-10,0,9,5,0,0,1,,,
2016,21,"463","Achnatherum lettermanii","Achnatherum lettermanii",0,30,155,-10,-10,0,22,23,40,0,1,,,
2016,21,"1891","Phacelia hastata","Phacelia hastata",0,121,177,-10,-10,0,0.5,0.5,0,1,1,,,
2016,21,"1892","Phacelia hastata","Phacelia hastata",0,131,187,-10,-10,0,0.5,0.3,0,1,1,,,
2016,21,"1893","Phacelia hastata","Phacelia hastata",0,133,170,-10,-10,0,0.5,0.3,0,1,1,,,
2016,21,"456","Eriogonum umbellatum","Eriogonum umbellatum",0,105,180,-10,-10,1,0,0,0,0,1,,,
2016,21,"458","Eriogonum umbellatum","Eriogonum umbellatum",0,150,200,-10,-10,0,52,2,73,0,1,,,
2016,21,"459","Eriogonum umbellatum","Eriogonum umbellatum",0,140,200,-10,-10,0,9,3,0,0,1,,,"grows inside 457"
2016,21,"1622","Achnatherum lettermanii","Achnatherum lettermanii",0,160,194,-10,-10,0,8,5,0,0,1,,,"2 cluster"
2016,21,"449","Ivesia gordonii","Ivesia gordonii",0,180,160,0,-10,0,8,4,2,0,1,,,
2016,21,"450","Eriogonum umbellatum","Eriogonum umbellatum",0,175,160,-5,0,1,0,0,0,0,1,,,
2016,21,"452","Eriogonum umbellatum","Eriogonum umbellatum",0,165,160,-10,-10,0,0,0,0,0,1,,,
2016,21,"457","Eriogonum umbellatum","Eriogonum umbellatum",0,160,180,-10,-10,0,0,0,0,0,1,,,
2016,22,"1897","Penstemon whippleanus","Penstemon whippleanus",0,5,39,-10,-10,0,2,2,0,1,1,,,
2016,22,"466","Eriogonum umbellatum","Eriogonum umbellatum",0,65,0,0,0,0,55,3,38,0,1,,,
2016,22,"467","Eriogonum umbellatum","Eriogonum umbellatum",0,52,34,-10,-10,0,8,2,0,0,1,,,
2016,22,"1211","Phacelia hastata","Phacelia hastata",0,137,47,-10,-10,0,7,3,1,0,1,,,
2016,22,"1899","Heterotheca villosa","Heterotheca villosa",0,144,31,-10,-10,0,0.5,0.5,0,1,1,,,
2016,22,"1900","Phacelia hastata","Phacelia hastata",0,146,33,-10,-10,0,4,3,0,1,1,,,
2016,22,"1901","Eriogonum umbellatum","Eriogonum umbellatum",0,105,27,-10,-10,0,0.5,0.5,0,1,1,,,
2016,22,"468","Eriogonum umbellatum","Eriogonum umbellatum",0,125,45,-10,-10,0,93,3,167,0,1,,,
2016,22,"470","Elymus lanceolatus","Elymus lanceolatus",0,105,50,-10,-10,0,10,22,4,0,1,,,"position fixed"
2016,22,"1213","Lupinus argenteus","Lupinus argenteus",0,190,10,-10,-10,0,3,3,0,0,1,,,
2016,22,"1625","Phacelia hastata","Phacelia hastata",0,155,30,-10,-10,0,5,2,0,0,1,,,"5 stems"
2016,22,"472","Eriogonum umbellatum","Eriogonum umbellatum",0,10,60,0,-10,0,47,3,96,0,1,,,
2016,22,"473","Elymus lanceolatus","Elymus lanceolatus",0,11,60,-5,-5,0,28,8,0,0,1,,,"3 clumps"
2016,22,"474","Elymus lanceolatus","Elymus lanceolatus",0,10,65,-5,-5,0,9,12,0,0,1,,,
2016,22,"469","Heterotheca villosa","Heterotheca villosa",0,120,55,-10,-10,0,28,7,34,0,1,,,
2016,22,"1212","Agoseris glauca","Agoseris glauca",0,162,55,-10,-10,0,9,7,1,0,1,,,"misid.2015"
2016,22,"1898","Arenaria congesta","Arenaria congesta",0,147,129,-10,-10,0,1,1.5,0,1,1,,,
2016,22,"471","Ivesia gordonii","Ivesia gordonii",0,25,170,-10,-10,0,8,5,0,0,1,,,
2016,23,"1214","Lupinus argenteus","Lupinus argenteus",0,50,50,-10,-10,0,2.5,3,0,0,1,,,
2016,23,"475","Eriogonum umbellatum","Eriogonum umbellatum",0,15,35,-10,-10,0,10,2,0,0,1,,,
2016,23,"476","Heterotheca villosa","Heterotheca villosa",0,72,30,-10,-10,0,26,8,17,0,1,,,
2016,23,"477","Ivesia gordonii","Ivesia gordonii",0,98,3,-10,-10,0,14,4,11,0,1,,,
2016,23,"479","Ivesia gordonii","Ivesia gordonii",0,113,30,-10,-10,0,12,6,4,0,1,,,
2016,23,"481","Eriogonum umbellatum","Eriogonum umbellatum",0,195,40,-10,-10,0,49,3,87,0,1,,,
2016,23,"482","Elymus lanceolatus","Elymus lanceolatus",0,193,40,-10,-10,0,12,20,3,0,1,,,
2016,23,"483","Agoseris glauca","Agoseris glauca",0,185,50,-10,-10,0,13,8,0,0,1,,,"misid 2015, fixed"
2016,23,"1902","Lupinus argenteus","Lupinus argenteus",0,75,90,-10,-10,0,1.5,1.5,0,0,1,,,
2016,23,"478","Eriogonum umbellatum","Eriogonum umbellatum",0,75,70,-10,-10,0,11.5,5,2,0,1,,,
2016,23,"480","Ivesia gordonii","Ivesia gordonii",0,105,70,-10,-10,0,30,9,88,0,1,,,
2016,23,"1903","Lupinus argenteus","Lupinus argenteus",0,185,100,-10,-10,0,4.5,4,0,0,1,,,
2016,23,"484","Elymus lanceolatus","Elymus lanceolatus",0,195,55,0,-10,0,24,24,10,0,1,,,
2016,23,"485","Lupinus argenteus","Lupinus argenteus",0,190,80,-10,-10,0,0,0,0,0,1,,,
2016,23,"490","Elymus lanceolatus","Elymus lanceolatus",0,185,55,-10,-10,0,17,20,7,0,1,,,
2016,23,"486","Lupinus argenteus","Lupinus argenteus",0,180,110,-10,-10,1,0,0,0,0,1,,,
2016,23,"487","Lupinus argenteus","Lupinus argenteus",0,185,112,0,-10,1,0,0,0,0,1,,,
2016,23,"488","Heterotheca villosa","Heterotheca villosa",0,190,135,-10,-10,0,27,5,0,0,1,,,
2016,23,"1215","Lupinus argenteus","Lupinus argenteus",0,50,172,-10,-10,0,1.5,1.5,0,0,1,,,
2016,23,"489","Ivesia gordonii","Ivesia gordonii",0,115,160,-10,-10,0,9,6,2,0,1,,,
2016,23,"1618","Lupinus argenteus","Lupinus argenteus",0,159,155,-10,-10,0,0,0,0,0,1,,,"tag missing"
2016,24,"491","Eriogonum umbellatum","Eriogonum umbellatum",0,0,28,0,-5,0,3.5,1.5,0,0,1,,,
2016,24,"1909","Chaenactis douglasii","Chaenactis douglasii",0,124,41,-10,-10,0,0.5,0.5,0,1,1,,,
2016,24,"1910","Chaenactis douglasii","Chaenactis douglasii",0,131,13,-10,-10,0,0.5,0.5,0,1,1,,,
2016,24,"492","Eriogonum umbellatum","Eriogonum umbellatum",0,120,0,-10,0,0,48,4,48,0,1,,,
2016,24,"493","Elymus lanceolatus","Elymus lanceolatus",0,108,5,0,10,0,28,24,5,0,1,,,
2016,24,"494","Elymus lanceolatus","Elymus lanceolatus",0,119,13.25,0,10,0,0,0,0,0,0,,,
2016,24,"498","Eriogonum umbellatum","Eriogonum umbellatum",0,147,35,-10,-10,0,10,2,1,0,1,,,"x coordinatef ixed"
2016,24,"1907","Senecio crassulus","Senecio crassulus",0,158,48,-10,-10,0,4,6,0,0,1,,,
2016,24,"499","Elymus lanceolatus","Elymus lanceolatus",0,155,35,-10,-10,0,3,6,0,0,1,,,
2016,24,"500","Elymus lanceolatus","Elymus lanceolatus",0,160,50,10,0,0,13,13,0,0,1,,,
2016,24,"501","Senecio crassulus","Senecio crassulus",0,160,50,10,-10,0,9,8,0,0,1,,,
2016,24,"502","Eriogonum umbellatum","Eriogonum umbellatum",0,160,50,-10,0,0,1,1.5,0,0,1,,,
2016,24,"1905","Agoseris glauca","Agoseris glauca",0,188,85,-10,-10,0,2,3.5,0,0,1,,,
2016,24,"1908","Senecio crassulus","Senecio crassulus",0,156,51,-10,-10,0,4,4,0,0,1,,,
2016,24,"503","Elymus lanceolatus","Elymus lanceolatus",0,175,85,-10,-10,0,14,16,0,0,1,,,
2016,24,"504","Eriogonum umbellatum","Eriogonum umbellatum",0,185,90,-10,0,0,30,3,9,0,1,,,
2016,24,"514","Eriogonum umbellatum","Eriogonum umbellatum",0,15,110,0,-10,0,35,5,28,0,1,,,
2016,24,"515","Heterotheca villosa","Heterotheca villosa",0,0,105,-10,-10,0,9,5,0,0,1,,,
2016,24,"516","Elymus lanceolatus","Elymus lanceolatus",0,17.5,112.5,-10,-10,0,32,24,7,0,1,,,
2016,24,"1906","Chaenactis douglasii","Chaenactis douglasii",0,184,103,-10,-10,0,0.5,0.5,0,1,1,,,
2016,24,"505","Lupinus argenteus","Lupinus argenteus",0,195,130,-10,-10,0,27,14,3,0,1,,,
2016,24,"1216","Pseudocymopterus montanus","Pseudocymopterus montanus",0,80,175,-10,-10,0,3.5,6,0,0,1,,,
2016,24,"1904","Elymus lanceolatus","Elymus lanceolatus",0,68,174,-10,-10,0,3,7,0,1,1,,,
2016,24,"507","Eriogonum umbellatum","Eriogonum umbellatum",0,70,175,-10,-10,0,65,2,125,0,1,,,
2016,24,"508","Senecio crassulus","Senecio crassulus",0,70,165,-10,-10,0,6,7,0,0,1,,,
2016,24,"509","Heterotheca villosa","Heterotheca villosa",0,80,175,-10,-10,0,38,6,10,0,1,,,
2016,24,"510","Elymus lanceolatus","Elymus lanceolatus",0,55,180,-10,-10,0,9,20,1,0,1,,,
2016,24,"511","Elymus lanceolatus","Elymus lanceolatus",0,80,190,-10,-10,0,10,12,1,0,1,,,
2016,24,"512","Elymus lanceolatus","Elymus lanceolatus",0,80,195,-10,-10,0,20,23,11,0,1,,,
2016,24,"506","Elymus lanceolatus","Elymus lanceolatus",0,195,175,-10,-10,0,7,9,0,0,1,,,
2016,25,"518","Lupinus argenteus","Lupinus argenteus",0,18,13,-10,-10,0,0,0,0,0,1,,,
2016,25,"1911","Lupinus argenteus","Lupinus argenteus",0,103,10,-10,-10,0,6,4.5,0,0,1,,,
2016,25,"1912","Lupinus argenteus","Lupinus argenteus",0,106,7,-10,-10,0,10,7,0,0,1,,,
2016,25,"1913","Lupinus argenteus","Lupinus argenteus",0,137,23,-10,-10,0,12,8,0,0,1,,,
2016,25,"1914","Lupinus argenteus","Lupinus argenteus",0,138,29,-10,-10,0,6.5,5,0,0,1,,,
2016,25,"1915","Lupinus argenteus","Lupinus argenteus",0,140,33,-10,-10,0,6,4,0,0,1,,,"very sick looking"
2016,25,"1916","Lupinus argenteus","Lupinus argenteus",0,141,42,-10,-10,0,13,8,0,0,1,,,"3 stems"
2016,25,"1917","Lupinus argenteus","Lupinus argenteus",0,133,45,-10,-10,0,9,6,0,0,1,,,"2 stems"
2016,25,"1918","Lupinus argenteus","Lupinus argenteus",0,136,45,-10,-10,0,8,5,0,0,1,,,
2016,25,"1626","Lupinus argenteus","Lupinus argenteus",0,80,86,-10,-10,1,0,0,0,0,1,,,
2016,25,"519","Lupinus argenteus","Lupinus argenteus",0,68,70,-10,-10,0,0,0,0,0,1,,,
2016,25,"520","Lupinus argenteus","Lupinus argenteus",0,70,70,-10,-10,1,0,0,0,0,1,,,
2016,25,"521","Lupinus argenteus","Lupinus argenteus",0,85,73,-10,-10,1,0,0,0,0,1,,,
2016,25,"522","Lupinus argenteus","Lupinus argenteus",0,88,55,-10,-10,1,0,0,0,0,1,,,
2016,25,"1627","Lupinus argenteus","Lupinus argenteus",0,132,67,-10,-10,1,0,0,0,0,1,,,
2016,25,"1919","Lupinus argenteus","Lupinus argenteus",0,134,51,-10,-10,0,12,6,0,0,1,,,
2016,25,"523","Lupinus argenteus","Lupinus argenteus",0,145,65,-10,-10,0,12,7,0,0,1,,,
2016,25,"1220","Lupinus argenteus","Lupinus argenteus",0,155,75,-10,-10,0,0,0,0,0,1,,,
2016,25,"1920","Lupinus argenteus","Lupinus argenteus",0,156,100,-10,-10,0,12,6,0,0,1,,,
2016,25,"1929","Lupinus argenteus","Lupinus argenteus",0,187,80,-10,-10,1,0,0,0,0,1,,,"died this year"
2016,25,"524","Lupinus argenteus","Lupinus argenteus",0,155,95,-10,-10,1,0,0,0,0,1,,,
2016,25,"525","Lupinus argenteus","Lupinus argenteus",0,165,100,0,-10,1,0,0,0,0,1,,,
2016,25,"526","Lupinus argenteus","Lupinus argenteus",0,165,100,10,-10,1,0,0,0,0,1,,,
2016,25,"529","Lupinus argenteus","Lupinus argenteus",0,185,100,-10,-10,1,0,0,0,0,1,,,
2016,25,"1921","Lupinus argenteus","Lupinus argenteus",0,143,113,-10,-10,0,4,2,0,0,1,,,
2016,25,"1922","Lupinus argenteus","Lupinus argenteus",0,150,130,-10,-10,0,9,6,0,0,1,,,
2016,25,"1221","Lupinus argenteus","Lupinus argenteus",0,167,135,-10,-10,1,0,0,0,0,1,,,
2016,25,"1222","Lupinus argenteus","Lupinus argenteus",0,175,140,-10,-10,1,0,0,0,0,1,,,
2016,25,"1223","Lupinus argenteus","Lupinus argenteus",0,155,140,-10,-10,1,0,0,0,0,1,,,
2016,25,"1628","Heterotheca villosa","Heterotheca villosa",0,182,105,-10,-10,1,0,0,0,0,1,,,
2016,25,"1629","Chaenactis douglasii","Chaenactis douglasii",0,182,106,-10,-10,1,0,0,0,0,1,,,
2016,25,"1924","Lupinus argenteus","Lupinus argenteus",0,170,139,-10,-10,0,9,5,0,0,1,,,
2016,25,"1925","Lupinus argenteus","Lupinus argenteus",0,192,135,-10,-10,0,7,5,0,0,1,,,
2016,25,"1926","Lupinus argenteus","Lupinus argenteus",0,195,103,-10,-10,0,2,3,0,0,1,,,
2016,25,"1927","Lupinus argenteus","Lupinus argenteus",0,170,104,-10,-10,0,2,3,0,0,1,,,
2016,25,"1928","Lupinus argenteus","Lupinus argenteus",0,180,109,-10,-10,0,7,5,0,0,1,,,
2016,25,"527","Lupinus argenteus","Lupinus argenteus",0,170,105,-10,10,1,0,0,0,0,1,,,
2016,25,"528","Lupinus argenteus","Lupinus argenteus",0,175,108,-10,-10,1,0,0,0,0,1,,,
2016,25,"530","Lupinus argenteus","Lupinus argenteus",0,195,103,0,-10,1,0,0,0,0,1,,,
2016,25,"1923","Lupinus argenteus","Lupinus argenteus",0,124,173,-10,-10,0,11,7,0,0,1,,,
2016,27,"1224","Elymus lanceolatus","Elymus lanceolatus",0,85,0,-10,-10,0,16,11,0,0,1,,,
2016,27,"531","Eriogonum umbellatum","Eriogonum umbellatum",0,85,0,-30,0,0,83,4,84,0,1,,,
2016,27,"1938","Eriogonum umbellatum","Eriogonum umbellatum",0,110,43,-10,-10,0,7,1.5,0,1,10,1,1,
2016,27,"532","Elymus lanceolatus","Elymus lanceolatus",0,112,5,-10,0,0,15,10,0,0,1,,,"3 clumps"
2016,27,"533","Eriogonum umbellatum","Eriogonum umbellatum",0,120,45,-10,-10,0,24,4,9,0,1,,,
2016,27,"534","Heterotheca villosa","Heterotheca villosa",0,162,25,-10,-10,0,12,5,3,0,1,,,
2016,27,"559","Ivesia gordonii","Ivesia gordonii",0,50,95,-10,-10,0,0,0,0,0,1,,,
2016,27,"552","Elymus lanceolatus","Elymus lanceolatus",0,55,85,-10,0,0,14,16,2,0,1,,,"4 clumps"
2016,27,"558","Elymus lanceolatus","Elymus lanceolatus",0,55,90,-10,10,0,8,10,0,0,1,,,"2 clumps"
2016,27,"560","Ivesia gordonii","Ivesia gordonii",0,60,90,10,0,1,0,0,0,0,1,,,
2016,27,"561","Ivesia gordonii","Ivesia gordonii",0,59,93,10,0,0,0,0,0,0,1,,,
2016,27,"536","Eriogonum umbellatum","Eriogonum umbellatum",0,105,80,-10,-10,0,26,2,6,0,1,,,
2016,27,"537","Heterotheca villosa","Heterotheca villosa",0,110,85,0,-10,0,0,0,0,0,1,,,
2016,27,"538","Eriogonum umbellatum","Eriogonum umbellatum",0,115,90,10,-10,0,1.5,1.5,0,0,1,,,
2016,27,"1936","Agoseris glauca","Agoseris glauca",0,190,73,-10,-10,0,2,4,0,0,1,,,
2016,27,"1937","Agoseris glauca","Agoseris glauca",0,200,65,-10,-10,0,1.5,5,0,1,1,,,
2016,27,"535","Eriogonum umbellatum","Eriogonum umbellatum",0,190,65,-10,-10,0,57,3,93,0,1,,,
2016,27,"1225","Heterotheca villosa","Heterotheca villosa",0,2,150,-10,-10,1,0,0,0,0,1,,,
2016,27,"1228","Eriogonum umbellatum","Eriogonum umbellatum",0,18,136,-10,-10,0,0,0,0,0,1,,,
2016,27,"1624","Elymus lanceolatus","Elymus lanceolatus",0,48,110,-10,-10,0,5,8,0,0,1,,,
2016,27,"1930","Ivesia gordonii","Ivesia gordonii",0,21,116,-10,-10,0,0.5,0.5,0,1,1,,,
2016,27,"1931","Eriogonum umbellatum","Eriogonum umbellatum",0,5,148,0,10,0,0.5,1,0,1,1,,,
2016,27,"1933","Eriogonum umbellatum","Eriogonum umbellatum",0,13,150,0,10,0,0.3,0.3,0,1,1,,,
2016,27,"547","Senecio crassulus","Senecio crassulus",0,2,150,0,-10,0,27,19,0,0,1,,,
2016,27,"548","Eriogonum umbellatum","Eriogonum umbellatum",0,50,110,-10,-10,0,85,5,57,0,1,,,
2016,27,"550","Elymus lanceolatus","Elymus lanceolatus",0,20,125,-10,-10,0,22,17,6,0,1,,,
2016,27,"551","Agoseris glauca","Agoseris glauca",0,30,120,-10,-10,0,9,6,0,0,1,,,
2016,27,"553","Agoseris glauca","Agoseris glauca",0,40,120,-10,-10,0,6,6,0,0,1,,,
2016,27,"554","Elymus lanceolatus","Elymus lanceolatus",0,50,120,-10,-10,0,12,11,0,0,1,,,
2016,27,"555","Elymus lanceolatus","Elymus lanceolatus",0,45,130,-10,-10,0,16,17,1,0,1,,,
2016,27,"556","Ivesia gordonii","Ivesia gordonii",0,45,125,-10,-10,0,1.5,1.5,0,0,1,,,
2016,27,"1229","Arenaria congesta","Arenaria congesta",0,66,115,-10,-10,0,3,4,0,0,1,,,"misid 2015"
2016,27,"539","Agoseris glauca","Agoseris glauca",0,95,140,-10,-10,0,10,5,9,0,1,,,
2016,27,"549","Heterotheca villosa","Heterotheca villosa",0,65,105,0,-20,0,68,6,11,0,1,,,
2016,27,"557","Elymus lanceolatus","Elymus lanceolatus",0,60,125,-10,-10,0,21,15,0,0,1,,,
2016,27,"1935","Eriogonum umbellatum","Eriogonum umbellatum",0,134,102,-10,-10,0,0.3,1,0,1,1,,,
2016,27,"1226","Ivesia gordonii","Ivesia gordonii",0,0,162,-10,-10,0,1,2,0,0,1,,,
2016,27,"1227","Agoseris glauca","Agoseris glauca",0,4,182,-10,-10,0,1,1,0,0,1,,,"mis.id 2015"
2016,27,"1932","Eriogonum umbellatum","Eriogonum umbellatum",0,15,152,0,10,1,0,0,0,1,1,,,"died this year"
2016,27,"1934","Ivesia gordonii","Ivesia gordonii",0,33,165,-10,-10,0,0.3,0.3,0,1,1,,,
2016,27,"541","Agoseris glauca","Agoseris glauca",0,30,180,-10,-10,0,5,4,0,0,1,,,
2016,27,"542","Achnatherum lettermanii","Achnatherum lettermanii",0,30,180,-10,-10,0,7,6,0,0,1,,,
2016,27,"543","Heterotheca villosa","Heterotheca villosa",0,35,180,0,-10,0,18,6,18,0,1,,,
2016,27,"544","Ivesia gordonii","Ivesia gordonii",0,5,170,0,10,0,13,5,10,0,1,,,
2016,27,"545","Eriogonum umbellatum","Eriogonum umbellatum",0,10,162,10,-10,0,9,2,0,0,1,,,
2016,27,"546","Ivesia gordonii","Ivesia gordonii",0,5,152,10,-10,0,3,3,0,0,1,,,
2016,27,"562","Ivesia gordonii","Ivesia gordonii",0,11,162,10,-10,0,0,0,0,0,1,,,
2016,27,"540","Heterotheca villosa","Heterotheca villosa",0,115,185,-10,-10,0,21,7,2,0,1,,,
2016,28,"1939","Eriogonum umbellatum","Eriogonum umbellatum",0,20,20,-10,-10,0,1,1,0,1,2,0.5,0.5,
2016,28,"1940","Eriogonum umbellatum","Eriogonum umbellatum",0,40,17,0,-10,0,0.5,1,0,1,1,,,
2016,28,"1941","Agoseris glauca","Agoseris glauca",0,32,27,-10,-10,0,4,8,0,0,1,,,
2016,28,"563","Eriogonum umbellatum","Eriogonum umbellatum",0,35,40,-20,-30,0,84,5,129,0,1,,,
2016,28,"564","Heterotheca villosa","Heterotheca villosa",0,50,25,-20,-20,0,57,8.5,31,0,1,,,
2016,28,"565","Arnica latifolia","Arnica latifolia",0,1,15,0,-10,0,0,0,0,0,0,,,
2016,28,"569","Elymus lanceolatus","Elymus lanceolatus",0,34.25,29.375,-10,-10,0,26,28,8,0,1,,,
2016,28,"570","Elymus lanceolatus","Elymus lanceolatus",0,45,45,-10,-10,0,22,26,11,0,1,,,
2016,28,"572","Elymus lanceolatus","Elymus lanceolatus",0,15,38,0,-5,0,11,33,6,0,1,,,
2016,28,"573","Elymus lanceolatus","Elymus lanceolatus",0,20,45,10,-5,0,19,23,5,0,1,,,
2016,28,"575","Elymus lanceolatus","Elymus lanceolatus",0,10,50,-10,-10,0,0,0,0,0,0,,,"merged to 576, tag removed"
2016,28,"576","Elymus lanceolatus","Elymus lanceolatus",0,15,45,-10,-10,0,18,24,7,0,1,,,
2016,28,"571","Ivesia gordonii","Ivesia gordonii",0,55,45,-10,-10,0,8,7,0,0,1,,,
2016,28,"578","Ivesia gordonii","Ivesia gordonii",0,145,25,-10,-10,0,7,4,1,0,1,,,
2016,28,"579","Lupinus argenteus","Lupinus argenteus",0,145,30,-10,-10,0,6,3,0,0,1,,,
2016,28,"1946","Heterotheca villosa","Heterotheca villosa",0,186,42,-10,-10,0,5,4,1,0,1,,,
2016,28,"1947","Phacelia hastata","Phacelia hastata",0,192,15,-10,-10,0,1.5,1,0,1,1,,,
2016,28,"574","Pseudocymopterus montanus","Pseudocymopterus montanus",0,15,54,-10,10,0,11,7,5,0,1,,,
2016,28,"577","Elymus lanceolatus","Elymus lanceolatus",0,25,65,5,5,0,11,16,2,0,1,,,
2016,28,"1631","Phacelia hastata","Phacelia hastata",0,68,94,-10,-10,0,8,5,2,0,1,,,
2016,28,"611","Ivesia gordonii","Ivesia gordonii",0,80,85,-10,-10,0,0,0,0,0,1,,,
2016,28,"612","Ivesia gordonii","Ivesia gordonii",0,75,90,-10,-10,0,19,6,17,0,1,,,
2016,28,"1630","Ivesia gordonii","Ivesia gordonii",0,130,81,-10,-10,0,4,4,0,0,1,,,
2016,28,"600","Ivesia gordonii","Ivesia gordonii",0,130,95,-10,-10,0,20,6,22,0,1,,,
2016,28,"601","Ivesia gordonii","Ivesia gordonii",0,128,100,-10,-10,0,7,3,1,0,1,,,
